0,0,0
0.01,4.92813983709927,2.60977412713235
0.02,9.85598077305959,5.20882566165534
0.03,14.7835231087026,7.79715540301312
0.04,19.710767143923,10.374764148912
0.05,24.6377131776872,12.9416526953252
0.06,29.5643615080309,15.4978218364979
0.07,34.4907124320573,18.0432723649518
0.08,39.4167662459357,20.5780050714902
0.09,44.3425232448988,23.102020745203
0.1,49.2679837232418,25.6153201734713
0.11,54.1931479743194,28.1179041419725
0.12,59.1180162905451,30.6097734346853
0.13,64.0425889633884,33.0909288338947
0.14,68.9668662833732,35.5613711201966
0.15,73.8908485400762,38.0211010725034
0.16,78.8145360221248,40.4701194680484
0.17,83.7379290171948,42.9084270823913
0.18,88.6610278120094,45.3360246894229
0.19,93.5838326923366,47.7529130613707
0.2,98.5063439429875,50.159092968803
0.21,103.428561847815,52.5545651806352
0.22,108.35048668971,54.939330464134
0.23,113.272118750602,57.3133895849228
0.24,118.193458311457,59.6767433069871
0.25,123.114505652272,62.0293923926793
0.26,128.035261052079,64.3713376027242
0.27,132.955724788937,66.7025796962239
0.28,137.875897139936,69.0231194306633
0.29,142.79577838119,71.3329575619152
0.3,147.715368787838,73.6320948442453
0.31,152.634668634041,75.9205320303181
0.32,157.553678192981,78.1982698712016
0.33,162.47239773686,80.4653091163728
0.34,167.390827536894,82.7216505137232
0.35,172.308967863316,84.9672948095638
0.36,177.226818985371,87.2022427486307
0.37,182.144381171315,89.4264950740906
0.38,187.061654688416,91.6400525275457
0.39,191.978639802944,93.8429158490396
0.4,196.89533678018,96.0350857770626
0.41,201.811745884406,98.216563048557
0.42,206.727867378906,100.387348398923
0.43,211.643701525964,102.547442562022
0.44,216.559248586862,104.696846270188
0.45,221.474508821879,106.835560254225
0.46,226.389482490286,108.963585243418
0.47,231.304169850351,111.080921965537
0.48,236.218571159327,113.187571146844
0.49,241.13268667346,115.283533512096
0.5,246.04651664798,117.368809784551
0.51,250.960061337105,119.443400685978
0.52,255.873320994034,121.507306936655
0.53,260.786295870948,123.560529255381
0.54,265.698986219008,125.603068359481
0.55,270.611392288351,127.634924964806
0.56,275.523514328091,129.656099785746
0.57,280.435352586317,131.666593535233
0.58,285.346907310088,133.666406924745
0.59,290.258178745434,135.655540664314
0.6,295.169167137355,137.633995462529
0.61,300.079872729816,139.601772026548
0.62,304.990295765747,141.558871062094
0.63,309.900436487041,143.505293273471
0.64,314.810295134554,145.441039363564
0.65,319.719871948098,147.366110033845
0.66,324.629167166445,149.28050598438
0.67,329.538181027323,151.184227913838
0.68,334.446913767412,153.077276519489
0.69,339.355365622346,154.95965249722
0.7,344.263536826709,156.831356541531
0.71,349.171427614032,158.69238934555
0.72,354.079038216795,160.542751601032
0.73,358.986368866421,162.382443998368
0.74,363.893419793278,164.211467226592
0.75,368.800191226675,166.029821973387
0.76,373.70668339486,167.837508925085
0.77,378.612896525019,169.634528766684
0.78,383.518830843275,171.420882181845
0.79,388.424486574684,173.196569852902
0.8,393.329863943236,174.961592460866
0.81,398.234963171852,176.715950685435
0.82,403.13978448238,178.459645204996
0.83,408.044328095598,180.192676696634
0.84,412.948594231208,181.915045836137
0.85,417.852583107838,183.626753298002
0.86,422.756294943035,185.327799755441
0.87,427.659729953269,187.01818588039
0.88,432.562888353928,188.697912343512
0.89,437.465770359319,190.366979814203
0.9,442.36837618266,192.025388960603
0.91,447.270706036087,193.673140449597
0.92,452.172760130646,195.310234946824
0.93,457.074538676294,196.936673116683
0.94,461.976041881897,198.552455622339
0.95,466.877269955227,200.157583125731
0.96,471.778223102961,201.752056287575
0.97,476.678901530682,203.335875767375
0.98,481.579305442872,204.909042223424
0.99,486.479435042917,206.471556312817
1,491.379290533098,208.023418691452
1.01,496.278872114595,209.564630014038
1.02,501.178179987484,211.095190934104
1.03,506.077214350735,212.615102104001
1.04,510.975975402208,214.124364174914
1.05,515.874463338656,215.622977796864
1.06,520.772678355721,217.110943618717
1.07,525.670620647931,218.58826228819
1.08,530.568290408701,220.054934451856
1.09,535.46568783033,221.510960755155
1.1,540.362813104,222.956341842396
1.11,545.259666419775,224.391078356766
1.12,550.156247966597,225.815170940336
1.13,555.052557932288,227.22862023407
1.14,559.948596503545,228.631426877826
1.15,564.84436386594,230.02359151037
1.16,569.739860203921,231.405114769377
1.17,574.635085700806,232.775997291442
1.18,579.530040538783,234.136239712083
1.19,584.424724898912,235.485842665751
1.2,589.319138961117,236.824806785835
1.21,594.21328290419,238.153132704668
1.22,599.107156905789,239.470821053537
1.23,604.000761142433,240.777872462688
1.24,608.894095789503,242.074287561332
1.25,613.787161021242,243.360066977654
1.26,618.67995701075,244.635211338817
1.27,623.572483929985,245.899721270973
1.28,628.464741949763,247.153597399267
1.29,633.356731239751,248.396840347842
1.3,638.248451968474,249.629450739854
1.31,643.139904303304,250.851429197469
1.32,648.031088410467,252.062776341876
1.33,652.922004455037,253.263492793294
1.34,657.812652600936,254.453579170976
1.35,662.703033010932,255.63303609322
1.36,667.59314584664,256.801864177371
1.37,672.482991268516,257.960064039834
1.38,677.372569435861,259.107636296077
1.39,682.261880506816,260.244581560639
1.4,687.150924638363,261.370900447136
1.41,692.039701986321,262.486593568273
1.42,696.928212705348,263.591661535844
1.43,701.816456948938,264.686104960746
1.44,706.70443486942,265.769924452982
1.45,711.592146617955,266.843120621669
1.46,716.479592344539,267.905694075045
1.47,721.366772197998,268.957645420477
1.48,726.253686325987,269.998975264471
1.49,731.140334874993,271.029684212671
1.5,736.026717990328,272.049772869876
1.51,740.912835816132,273.059241840041
1.52,745.798688495369,274.058091726287
1.53,750.684276169828,275.046323130907
1.54,755.569598980122,276.023936655373
1.55,760.454657065686,276.990932900347
1.56,765.339450564774,277.947312465681
1.57,770.223979614461,278.893075950434
